9.210526315789473450e-01,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,0.000000000000000000e+00
2.631578947368420907e-02,8.684210526315789824e-01,5.263157894736841813e-02,2.631578947368420907e-02,2.631578947368420907e-02
5.263157894736841813e-02,2.631578947368420907e-02,8.947368421052631637e-01,2.631578947368420907e-02,0.000000000000000000e+00
2.631578947368420907e-02,2.631578947368420907e-02,5.263157894736841813e-02,8.684210526315789824e-01,2.631578947368420907e-02
0.000000000000000000e+00,2.777777777777777624e-02,0.000000000000000000e+00,2.777777777777777624e-02,9.444444444444444198e-01
